Date,Product Name,Category,Units Sold,Price,Discount,Location,Platform
2021-08-09,Electrolyte Powder,Hydration,62,52.68,0.06,Canada,Amazon
2021-08-16,Whey Protein,Protein,98,31.95,0.01,UK,Walmart
2021-08-16,Vitamin C,Vitamin,154,44.49,0.12,Canada,iHerb
2021-08-16,Fish Oil,Omega,310,38.71,0.16,Canada,iHerb
2021-08-16,Multivitamin,Vitamin,95,44.76,0.1,Canada,Walmart
2021-08-16,Pre-Workout,Performance,31,55.85,0.03,USA,iHerb
2021-08-16,BCAA,Amino Acid,556,26.65,0.09,Canada,iHerb
2021-08-16,Creatine,Performance,660,11.71,0.08,UK,Walmart
2021-08-16,Zinc,Mineral,130,44.91,0.08,UK,Amazon
2021-08-16,Collagen Peptides,Protein,33,59.02,0.12,UK,Walmart
2021-08-16,Magnesium,Mineral,64,38.93,0.02,UK,Amazon
2021-08-16,Ashwagandha,Herbal,103,49.03,0.19,USA,iHerb
2021-08-16,Melatonin,Sleep Aid,213,41.44,0.14,USA,Walmart
2021-08-16,Biotin,Vitamin,56,53.62,0.05,USA,iHerb
2021-08-16,Green Tea Extract,Fat Burner,104,51.46,0.11,Canada,Amazon
2021-08-16,Iron Supplement,Mineral,271,40.76,0.21,USA,Walmart
2021-08-16,Electrolyte Powder,Hydration,779,18.21,0.03,USA,Amazon
2021-08-23,Whey Protein,Protein,597,18.57,0.17,UK,Walmart
2021-08-23,Vitamin C,Vitamin,69,54.68,0.1,Canada,Amazon
2021-08-23,Fish Oil,Omega,121,53.18,0.23,USA,Walmart
2021-08-23,Multivitamin,Vitamin,32,56.54,0.06,USA,iHerb
2021-08-23,Pre-Workout,Performance,1508,10.27,0.14,UK,Amazon
2021-08-23,BCAA,Amino Acid,103,52.57,0.15,USA,Walmart
2021-08-23,Creatine,Performance,102,32.53,0.0,Canada,Walmart
2021-08-23,Zinc,Mineral,162,46.81,0.14,USA,Walmart
2021-08-23,Collagen Peptides,Protein,294,23.75,0.02,Canada,Amazon
2021-08-23,Magnesium,Mineral,71,46.02,0.16,USA,iHerb
2021-08-23,Ashwagandha,Herbal,157,41.87,0.14,Canada,Walmart
2021-08-23,Melatonin,Sleep Aid,108,57.13,0.2,USA,Amazon
2021-08-23,Biotin,Vitamin,637,27.02,0.12,UK,Amazon
2021-08-23,Green Tea Extract,Fat Burner,25,58.89,0.03,Canada,iHerb
2021-08-23,Iron Supplement,Mineral,121,46.25,0.11,USA,Amazon
2021-08-23,Electrolyte Powder,Hydration,205,38.91,0.12,Canada,Amazon
2021-08-30,Whey Protein,Protein,364,14.19,0.01,USA,Walmart
2021-08-30,Vitamin C,Vitamin,49,50.65,0.01,UK,Amazon
2021-08-30,Fish Oil,Omega,267,34.25,0.08,Canada,Walmart
2021-08-30,Multivitamin,Vitamin,947,15.73,0.25,Canada,Amazon
2021-08-30,Pre-Workout,Performance,556,28.19,0.21,USA,iHerb
2021-08-30,BCAA,Amino Acid,132,52.31,0.18,UK,Walmart
2021-08-30,Creatine,Performance,17,58.8,0.06,Canada,iHerb
2021-08-30,Zinc,Mineral,487,35.84,0.2,USA,Walmart
2021-08-30,Collagen Peptides,Protein,224,38.78,0.24,Canada,Walmart
2021-08-30,Magnesium,Mineral,507,20.06,0.23,UK,Walmart
2021-08-30,Ashwagandha,Herbal,176,35.22,0.12,Canada,iHerb
2021-08-30,Melatonin,Sleep Aid,1543,16.59,0.22,UK,iHerb
2021-08-30,Biotin,Vitamin,694,28.5,0.19,UK,Walmart
2021-08-30,Green Tea Extract,Fat Burner,788,20.23,0.08,UK,iHerb
2021-08-30,Iron Supplement,Mineral,390,26.47,0.03,Canada,iHerb
2021-08-30,Electrolyte Powder,Hydration,1048,13.55,0.12,USA,Walmart
2021-09-06,Whey Protein,Protein,224,24.45,0.02,Canada,iHerb
2021-09-06,Vitamin C,Vitamin,76,49.6,0.08,USA,iHerb
2021-09-06,Fish Oil,Omega,1139,17.24,0.2,Canada,iHerb
2021-09-06,Multivitamin,Vitamin,174,33.05,0.08,USA,Amazon
2021-09-06,Pre-Workout,Performance,56,54.46,0.12,Canada,Amazon
2021-09-06,BCAA,Amino Acid,64,58.09,0.1,USA,Amazon
2021-09-06,Creatine,Performance,106,36.04,0.07,UK,Amazon
2021-09-06,Zinc,Mineral,620,26.15,0.12,Canada,iHerb
2021-09-06,Collagen Peptides,Protein,37,58.08,0.13,Canada,Amazon
2021-09-06,Magnesium,Mineral,159,30.36,0.1,Canada,Walmart
2021-09-06,Ashwagandha,Herbal,749,16.74,0.12,USA,Amazon
2021-09-06,Melatonin,Sleep Aid,270,40.25,0.16,UK,Amazon
2021-09-06,Biotin,Vitamin,86,48.46,0.09,Canada,iHerb
2021-09-06,Green Tea Extract,Fat Burner,637,24.28,0.07,UK,Walmart
2021-09-06,Iron Supplement,Mineral,551,23.7,0.05,Canada,iHerb
2021-09-06,Electrolyte Powder,Hydration,1348,10.29,0.11,Canada,Walmart
2021-09-13,Whey Protein,Protein,112,45.1,0.18,Canada,iHerb
2021-09-13,Vitamin C,Vitamin,1463,14.66,0.18,Canada,Amazon
2021-09-13,Fish Oil,Omega,56,57.28,0.11,Canada,Amazon
2021-09-13,Multivitamin,Vitamin,856,13.8,0.13,UK,Walmart
2021-09-13,Pre-Workout,Performance,109,55.45,0.24,Canada,Walmart
2021-09-13,BCAA,Amino Acid,629,26.47,0.13,Canada,Amazon
2021-09-13,Creatine,Performance,653,14.65,0.15,USA,Amazon
2021-09-13,Zinc,Mineral,69,56.37,0.1,UK,Walmart
2021-09-13,Collagen Peptides,Protein,129,33.8,0.03,Canada,Amazon
2021-09-13,Magnesium,Mineral,104,28.36,0.0,Canada,iHerb
2021-09-13,Ashwagandha,Herbal,498,26.74,0.17,Canada,Amazon
2021-09-13,Melatonin,Sleep Aid,66,55.74,0.12,Canada,Walmart
2021-09-13,Biotin,Vitamin,1820,12.12,0.16,USA,Amazon
2021-09-13,Green Tea Extract,Fat Burner,495,26.36,0.06,USA,Walmart
2021-09-13,Iron Supplement,Mineral,332,32.69,0.13,USA,iHerb
2021-09-13,Electrolyte Powder,Hydration,1033,12.24,0.07,Canada,Amazon
2021-09-20,Whey Protein,Protein,251,25.49,0.13,UK,iHerb
2021-09-20,Vitamin C,Vitamin,330,26.81,0.07,Canada,Amazon
2021-09-20,Fish Oil,Omega,71,46.08,0.02,USA,iHerb
2021-09-20,Multivitamin,Vitamin,53,51.01,0.1,USA,iHerb
2021-09-20,Pre-Workout,Performance,210,36.92,0.14,UK,Walmart
2021-09-20,BCAA,Amino Acid,159,50.07,0.24,USA,iHerb
2021-09-20,Creatine,Performance,38,52.33,0.13,USA,Amazon
2021-09-20,Zinc,Mineral,97,46.59,0.04,Canada,iHerb
2021-09-20,Collagen Peptides,Protein,66,45.42,0.09,Canada,iHerb
2021-09-20,Magnesium,Mineral,222,28.49,0.16,UK,iHerb
2021-09-20,Ashwagandha,Herbal,116,40.81,0.11,Canada,Amazon
2021-09-20,Melatonin,Sleep Aid,726,20.4,0.08,UK,Walmart
2021-09-20,Biotin,Vitamin,475,32.06,0.18,UK,Walmart
2021-09-20,Green Tea Extract,Fat Burner,47,58.8,0.08,Canada,Walmart
2021-09-20,Iron Supplement,Mineral,152,52.17,0.19,Canada,iHerb
2021-09-20,Electrolyte Powder,Hydration,50,52.81,0.03,Canada,Walmart
2021-09-27,Whey Protein,Protein,715,13.91,0.2,Canada,Amazon
2021-09-27,Vitamin C,Vitamin,137,44.34,0.13,UK,Walmart
2021-09-27,Fish Oil,Omega,553,24.24,0.13,UK,Amazon
2021-09-27,Multivitamin,Vitamin,212,39.07,0.2,UK,iHerb
2021-09-27,Pre-Workout,Performance,102,44.77,0.1,USA,Walmart
2021-09-27,BCAA,Amino Acid,700,25.03,0.14,Canada,iHerb
2021-09-27,Creatine,Performance,27,55.62,0.07,USA,iHerb
2021-09-27,Zinc,Mineral,35,59.93,0.06,UK,Amazon
2021-09-27,Collagen Peptides,Protein,1188,10.46,0.12,Canada,iHerb
2021-09-27,Magnesium,Mineral,175,25.05,0.04,USA,Walmart
2021-09-27,Ashwagandha,Herbal,743,19.94,0.13,UK,Amazon
2021-09-27,Melatonin,Sleep Aid,1055,15.52,0.12,Canada,iHerb
2021-09-27,Biotin,Vitamin,318,36.38,0.13,UK,Walmart
2021-09-27,Green Tea Extract,Fat Burner,652,30.08,0.24,UK,Amazon
2021-09-27,Iron Supplement,Mineral,460,31.62,0.21,USA,Walmart
2021-09-27,Electrolyte Powder,Hydration,473,24.53,0.07,USA,iHerb
2021-10-04,Whey Protein,Protein,995,10.05,0.18,USA,iHerb
2021-10-04,Vitamin C,Vitamin,411,29.0,0.12,UK,Amazon
2021-10-04,Fish Oil,Omega,320,32.43,0.16,Canada,Amazon
2021-10-04,Multivitamin,Vitamin,353,22.81,0.1,UK,iHerb
2021-10-04,Pre-Workout,Performance,54,44.18,0.0,USA,Amazon
2021-10-04,BCAA,Amino Acid,110,57.73,0.23,USA,Amazon
2021-10-04,Creatine,Performance,194,33.25,0.17,Canada,Amazon
2021-10-04,Zinc,Mineral,218,50.76,0.24,UK,iHerb
2021-10-04,Collagen Peptides,Protein,581,15.61,0.07,USA,Amazon
2021-10-04,Magnesium,Mineral,195,19.32,0.02,UK,Amazon
2021-10-04,Ashwagandha,Herbal,259,27.42,0.04,USA,Walmart
2021-10-04,Melatonin,Sleep Aid,531,31.38,0.24,Canada,iHerb
2021-10-04,Biotin,Vitamin,498,37.84,0.23,UK,Walmart
2021-10-04,Green Tea Extract,Fat Burner,142,40.45,0.07,USA,Amazon
2021-10-04,Iron Supplement,Mineral,1350,13.79,0.17,USA,Amazon
2021-10-04,Electrolyte Powder,Hydration,148,46.02,0.13,Canada,Walmart
2021-10-11,Whey Protein,Protein,41,56.96,0.17,Canada,Amazon
2021-10-11,Vitamin C,Vitamin,1677,14.72,0.25,UK,Walmart
2021-10-11,Fish Oil,Omega,599,28.16,0.21,UK,Amazon
2021-10-11,Multivitamin,Vitamin,39,48.72,0.01,Canada,Amazon
2021-10-11,Pre-Workout,Performance,425,27.4,0.12,USA,Amazon
2021-10-11,BCAA,Amino Acid,1613,11.67,0.12,UK,iHerb
2021-10-11,Creatine,Performance,140,42.26,0.21,USA,Amazon
2021-10-11,Zinc,Mineral,298,39.34,0.21,Canada,Amazon
2021-10-11,Collagen Peptides,Protein,243,28.96,0.09,UK,Walmart
2021-10-11,Magnesium,Mineral,34,51.24,0.1,USA,Walmart
2021-10-11,Ashwagandha,Herbal,261,29.01,0.08,USA,Walmart
2021-10-11,Melatonin,Sleep Aid,587,21.06,0.07,USA,Walmart
2021-10-11,Biotin,Vitamin,99,57.19,0.2,Canada,iHerb
2021-10-11,Green Tea Extract,Fat Burner,107,49.55,0.13,USA,iHerb
2021-10-11,Iron Supplement,Mineral,557,23.15,0.09,USA,Walmart
2021-10-11,Electrolyte Powder,Hydration,202,29.93,0.0,Canada,Amazon
2021-10-18,Whey Protein,Protein,118,42.68,0.19,USA,Walmart
2021-10-18,Vitamin C,Vitamin,137,46.86,0.17,UK,iHerb
2021-10-18,Fish Oil,Omega,96,59.13,0.22,UK,iHerb
2021-10-18,Multivitamin,Vitamin,480,19.52,0.11,USA,Walmart
2021-10-18,Pre-Workout,Performance,280,29.32,0.08,USA,iHerb
2021-10-18,BCAA,Amino Acid,348,29.27,0.04,UK,iHerb
2021-10-18,Creatine,Performance,260,24.31,0.05,Canada,Amazon
2021-10-18,Zinc,Mineral,1076,16.61,0.09,USA,iHerb
2021-10-18,Collagen Peptides,Protein,89,39.49,0.05,USA,Amazon
2021-10-18,Magnesium,Mineral,339,21.24,0.13,USA,iHerb
2021-10-18,Ashwagandha,Herbal,153,42.08,0.2,Canada,iHerb
2021-10-18,Melatonin,Sleep Aid,1199,11.96,0.08,Canada,Walmart
2021-10-18,Biotin,Vitamin,273,45.31,0.2,UK,Amazon
2021-10-18,Green Tea Extract,Fat Burner,1005,18.0,0.1,USA,Amazon
2021-10-18,Iron Supplement,Mineral,231,35.37,0.08,USA,iHerb
2021-10-18,Electrolyte Powder,Hydration,269,32.53,0.07,Canada,Walmart
2021-10-25,Whey Protein,Protein,28,58.36,0.11,USA,Walmart
2021-10-25,Vitamin C,Vitamin,140,37.6,0.06,USA,Amazon
2021-10-25,Fish Oil,Omega,56,49.04,0.05,USA,iHerb
2021-10-25,Multivitamin,Vitamin,419,18.63,0.0,Canada,iHerb
2021-10-25,Pre-Workout,Performance,871,19.4,0.21,UK,Walmart
2021-10-25,BCAA,Amino Acid,289,34.94,0.05,Canada,iHerb
2021-10-25,Creatine,Performance,53,48.5,0.12,USA,iHerb
2021-10-25,Zinc,Mineral,86,58.31,0.21,USA,Amazon
2021-10-25,Collagen Peptides,Protein,680,16.92,0.19,USA,Amazon
2021-10-25,Magnesium,Mineral,77,40.23,0.17,UK,Amazon
2021-10-25,Ashwagandha,Herbal,905,10.47,0.01,USA,Amazon
2021-10-25,Melatonin,Sleep Aid,204,44.4,0.2,Canada,Amazon
2021-10-25,Biotin,Vitamin,422,34.59,0.19,UK,iHerb
2021-10-25,Green Tea Extract,Fat Burner,40,59.58,0.05,Canada,Walmart
2021-10-25,Iron Supplement,Mineral,128,58.54,0.24,Canada,Walmart
2021-10-25,Electrolyte Powder,Hydration,211,48.04,0.25,UK,Walmart
2021-11-01,Whey Protein,Protein,343,18.78,0.11,USA,Walmart
2021-11-01,Vitamin C,Vitamin,46,59.76,0.1,USA,iHerb
2021-11-01,Fish Oil,Omega,253,44.78,0.23,UK,Amazon
2021-11-01,Multivitamin,Vitamin,577,20.56,0.13,Canada,Amazon
2021-11-01,Pre-Workout,Performance,1292,10.75,0.07,Canada,Walmart
2021-11-01,BCAA,Amino Acid,171,42.27,0.1,UK,Walmart
2021-11-01,Creatine,Performance,737,16.54,0.17,Canada,Walmart
2021-11-01,Zinc,Mineral,350,41.26,0.25,UK,Walmart
2021-11-01,Collagen Peptides,Protein,591,22.59,0.19,Canada,Walmart
2021-11-01,Magnesium,Mineral,103,33.02,0.09,Canada,Amazon
2021-11-01,Ashwagandha,Herbal,75,43.93,0.05,UK,Walmart
2021-11-01,Melatonin,Sleep Aid,379,36.83,0.19,Canada,Walmart
2021-11-01,Biotin,Vitamin,1509,18.13,0.25,Canada,iHerb
2021-11-01,Green Tea Extract,Fat Burner,197,50.55,0.21,Canada,iHerb
2021-11-01,Iron Supplement,Mineral,1092,15.77,0.1,UK,Amazon
2021-11-01,Electrolyte Powder,Hydration,320,35.19,0.16,USA,Amazon
2021-11-08,Whey Protein,Protein,46,53.15,0.12,USA,Walmart
2021-11-08,Vitamin C,Vitamin,1241,17.75,0.21,Canada,iHerb
2021-11-08,Fish Oil,Omega,61,44.65,0.0,USA,iHerb
2021-11-08,Multivitamin,Vitamin,138,35.84,0.07,USA,Walmart
2021-11-08,Pre-Workout,Performance,1143,12.91,0.09,UK,Amazon
2021-11-08,BCAA,Amino Acid,261,38.29,0.09,USA,Amazon
2021-11-08,Creatine,Performance,51,54.56,0.2,USA,Walmart
2021-11-08,Zinc,Mineral,1641,14.21,0.2,USA,Amazon
2021-11-08,Collagen Peptides,Protein,106,45.89,0.17,Canada,iHerb
2021-11-08,Magnesium,Mineral,137,28.65,0.04,Canada,iHerb
2021-11-08,Ashwagandha,Herbal,29,52.25,0.0,UK,Walmart
2021-11-08,Melatonin,Sleep Aid,172,40.32,0.11,UK,Walmart
2021-11-08,Biotin,Vitamin,1567,11.48,0.11,Canada,Walmart
2021-11-08,Green Tea Extract,Fat Burner,256,40.7,0.13,UK,Walmart
2021-11-08,Iron Supplement,Mineral,554,21.37,0.0,Canada,Amazon
2021-11-08,Electrolyte Powder,Hydration,245,43.86,0.22,Canada,iHerb
2021-11-15,Whey Protein,Protein,909,10.61,0.17,UK,Walmart
2021-11-15,Vitamin C,Vitamin,702,23.49,0.13,UK,Walmart
2021-11-15,Fish Oil,Omega,308,29.36,0.06,Canada,Walmart
2021-11-15,Multivitamin,Vitamin,97,47.84,0.17,USA,iHerb
2021-11-15,Pre-Workout,Performance,266,34.21,0.14,USA,Walmart
2021-11-15,BCAA,Amino Acid,1681,15.48,0.19,USA,iHerb
2021-11-15,Creatine,Performance,122,32.16,0.05,UK,Walmart
2021-11-15,Zinc,Mineral,197,40.17,0.08,USA,Amazon
2021-11-15,Collagen Peptides,Protein,314,26.24,0.07,UK,Amazon
2021-11-15,Magnesium,Mineral,201,26.26,0.12,USA,iHerb
2021-11-15,Ashwagandha,Herbal,118,54.88,0.24,USA,Amazon
2021-11-15,Melatonin,Sleep Aid,372,26.65,0.04,UK,Walmart
2021-11-15,Biotin,Vitamin,2014,11.61,0.16,Canada,Amazon
2021-11-15,Green Tea Extract,Fat Burner,1395,10.7,0.0,UK,iHerb
2021-11-15,Iron Supplement,Mineral,569,18.85,0.01,Canada,Amazon
2021-11-15,Electrolyte Powder,Hydration,73,43.61,0.0,USA,iHerb
2021-11-22,Whey Protein,Protein,29,54.68,0.07,Canada,iHerb
2021-11-22,Vitamin C,Vitamin,378,37.91,0.19,UK,Amazon
2021-11-22,Fish Oil,Omega,185,47.86,0.25,USA,Amazon
2021-11-22,Multivitamin,Vitamin,313,30.49,0.13,USA,iHerb
2021-11-22,Pre-Workout,Performance,222,36.34,0.08,Canada,Amazon
2021-11-22,BCAA,Amino Acid,283,42.69,0.17,Canada,Walmart
2021-11-22,Creatine,Performance,58,56.82,0.2,USA,Walmart
2021-11-22,Zinc,Mineral,247,32.11,0.01,USA,iHerb
2021-11-22,Collagen Peptides,Protein,112,42.79,0.12,USA,Walmart
2021-11-22,Magnesium,Mineral,197,30.84,0.19,USA,iHerb
2021-11-22,Ashwagandha,Herbal,409,28.6,0.21,USA,iHerb
2021-11-22,Melatonin,Sleep Aid,108,46.04,0.06,Canada,iHerb
2021-11-22,Biotin,Vitamin,756,23.06,0.13,Canada,Walmart
2021-11-22,Green Tea Extract,Fat Burner,2025,11.79,0.18,Canada,iHerb
2021-11-22,Iron Supplement,Mineral,1196,15.13,0.15,USA,iHerb
2021-11-22,Electrolyte Powder,Hydration,857,22.47,0.22,Canada,Walmart
2021-11-29,Whey Protein,Protein,236,34.65,0.21,USA,iHerb
2021-11-29,Vitamin C,Vitamin,207,33.02,0.01,Canada,iHerb
2021-11-29,Fish Oil,Omega,274,38.36,0.14,Canada,Amazon
2021-11-29,Multivitamin,Vitamin,383,29.88,0.16,UK,Walmart
2021-11-29,Pre-Workout,Performance,70,52.9,0.1,Canada,Amazon
2021-11-29,BCAA,Amino Acid,2395,12.66,0.2,USA,Walmart
2021-11-29,Creatine,Performance,77,55.07,0.21,USA,Walmart
2021-11-29,Zinc,Mineral,719,29.58,0.23,UK,Walmart
2021-11-29,Collagen Peptides,Protein,194,34.91,0.11,UK,iHerb
2021-11-29,Magnesium,Mineral,295,22.12,0.05,Canada,Amazon
2021-11-29,Ashwagandha,Herbal,241,41.33,0.18,USA,Walmart
2021-11-29,Melatonin,Sleep Aid,472,28.8,0.16,UK,Amazon
2021-11-29,Biotin,Vitamin,832,18.53,0.03,USA,Walmart
2021-11-29,Green Tea Extract,Fat Burner,74,54.43,0.06,Canada,iHerb
2021-11-29,Iron Supplement,Mineral,801,20.07,0.06,UK,Amazon
2021-11-29,Electrolyte Powder,Hydration,431,26.07,0.04,Canada,Walmart
2021-12-06,Whey Protein,Protein,935,11.42,0.16,Canada,Amazon
2021-12-06,Vitamin C,Vitamin,403,38.52,0.23,UK,iHerb
2021-12-06,Fish Oil,Omega,174,37.09,0.02,Canada,Amazon
2021-12-06,Multivitamin,Vitamin,245,37.28,0.18,UK,Amazon
2021-12-06,Pre-Workout,Performance,221,35.63,0.08,UK,Walmart
2021-12-06,BCAA,Amino Acid,430,39.03,0.19,UK,iHerb
2021-12-06,Creatine,Performance,95,37.3,0.05,USA,Amazon
2021-12-06,Zinc,Mineral,45,58.35,0.04,UK,Amazon
2021-12-06,Collagen Peptides,Protein,1289,12.02,0.1,UK,Amazon
2021-12-06,Magnesium,Mineral,573,14.2,0.17,Canada,Amazon
2021-12-06,Ashwagandha,Herbal,270,33.55,0.1,USA,Walmart
2021-12-06,Melatonin,Sleep Aid,595,31.62,0.24,UK,iHerb
2021-12-06,Biotin,Vitamin,391,41.19,0.21,UK,iHerb
2021-12-06,Green Tea Extract,Fat Burner,897,28.74,0.23,UK,Walmart
2021-12-06,Iron Supplement,Mineral,303,31.39,0.02,USA,iHerb
2021-12-06,Electrolyte Powder,Hydration,1808,10.36,0.08,Canada,iHerb
2021-12-13,Whey Protein,Protein,39,53.71,0.09,Canada,Amazon
2021-12-13,Vitamin C,Vitamin,44,59.9,0.06,Canada,Walmart
2021-12-13,Fish Oil,Omega,46,55.41,0.08,UK,Amazon
2021-12-13,Multivitamin,Vitamin,864,21.17,0.18,Canada,Amazon
2021-12-13,Pre-Workout,Performance,30,57.78,0.01,UK,iHerb
2021-12-13,BCAA,Amino Acid,1197,21.64,0.12,USA,iHerb
2021-12-13,Creatine,Performance,733,14.45,0.17,USA,Amazon
2021-12-13,Zinc,Mineral,415,30.85,0.09,Canada,Amazon
2021-12-13,Collagen Peptides,Protein,916,17.1,0.18,UK,Walmart
2021-12-13,Magnesium,Mineral,34,56.37,0.13,UK,iHerb
2021-12-13,Ashwagandha,Herbal,1392,15.34,0.21,UK,Walmart
2021-12-13,Melatonin,Sleep Aid,385,28.85,0.03,USA,iHerb
2021-12-13,Biotin,Vitamin,255,40.08,0.15,USA,Amazon
2021-12-13,Green Tea Extract,Fat Burner,830,33.24,0.25,Canada,Amazon
2021-12-13,Iron Supplement,Mineral,169,50.7,0.19,Canada,Walmart
2021-12-13,Electrolyte Powder,Hydration,158,53.1,0.22,UK,Walmart
2021-12-20,Whey Protein,Protein,99,42.32,0.14,Canada,Walmart
2021-12-20,Vitamin C,Vitamin,227,42.39,0.13,Canada,iHerb
2021-12-20,Fish Oil,Omega,676,17.94,0.05,UK,Amazon
2021-12-20,Multivitamin,Vitamin,214,39.53,0.15,USA,Walmart
2021-12-20,Pre-Workout,Performance,534,21.87,0.07,USA,Amazon
2021-12-20,BCAA,Amino Acid,1801,14.11,0.1,USA,Walmart
2021-12-20,Creatine,Performance,101,40.05,0.08,USA,Amazon
2021-12-20,Zinc,Mineral,79,51.93,0.03,Canada,Walmart
2021-12-20,Collagen Peptides,Protein,132,42.09,0.12,USA,Walmart
2021-12-20,Magnesium,Mineral,133,35.04,0.11,UK,Walmart
2021-12-20,Ashwagandha,Herbal,148,52.65,0.24,Canada,iHerb
2021-12-20,Melatonin,Sleep Aid,202,43.85,0.12,Canada,Walmart
2021-12-20,Biotin,Vitamin,899,22.59,0.09,UK,Amazon
2021-12-20,Green Tea Extract,Fat Burner,600,36.26,0.24,Canada,Amazon
2021-12-20,Iron Supplement,Mineral,402,31.2,0.09,UK,iHerb
2021-12-20,Electrolyte Powder,Hydration,129,52.65,0.2,USA,iHerb
2021-12-27,Whey Protein,Protein,256,24.73,0.01,UK,iHerb
2021-12-27,Vitamin C,Vitamin,212,44.73,0.19,USA,Amazon
2021-12-27,Fish Oil,Omega,589,22.32,0.0,Canada,Walmart
2021-12-27,Multivitamin,Vitamin,833,18.33,0.13,USA,iHerb
2021-12-27,Pre-Workout,Performance,1427,11.86,0.01,Canada,Amazon
2021-12-27,BCAA,Amino Acid,487,31.59,0.11,Canada,iHerb
2021-12-27,Creatine,Performance,725,16.08,0.14,Canada,Walmart
2021-12-27,Zinc,Mineral,583,34.71,0.16,USA,Walmart
2021-12-27,Collagen Peptides,Protein,284,36.71,0.17,UK,iHerb
2021-12-27,Magnesium,Mineral,67,48.21,0.15,USA,iHerb
2021-12-27,Ashwagandha,Herbal,175,47.42,0.19,Canada,iHerb
2021-12-27,Melatonin,Sleep Aid,376,31.39,0.08,USA,Walmart
2021-12-27,Biotin,Vitamin,1831,15.23,0.15,UK,Amazon
2021-12-27,Green Tea Extract,Fat Burner,79,53.27,0.07,USA,Amazon
2021-12-27,Iron Supplement,Mineral,321,38.79,0.15,Canada,iHerb
2021-12-27,Electrolyte Powder,Hydration,65,52.91,0.08,USA,iHerb
2022-01-03,Whey Protein,Protein,1083,12.33,0.18,Canada,iHerb
2022-01-03,Vitamin C,Vitamin,338,39.51,0.16,USA,Walmart
2022-01-03,Fish Oil,Omega,159,55.3,0.23,USA,Amazon
2022-01-03,Multivitamin,Vitamin,61,51.19,0.1,UK,Walmart
2022-01-03,Pre-Workout,Performance,259,36.49,0.08,USA,Walmart
2022-01-03,BCAA,Amino Acid,2084,16.98,0.19,UK,Walmart
2022-01-03,Creatine,Performance,69,52.99,0.18,Canada,iHerb
2022-01-03,Zinc,Mineral,328,33.7,0.05,Canada,Amazon
2022-01-03,Collagen Peptides,Protein,211,30.19,0.05,Canada,Walmart
2022-01-03,Magnesium,Mineral,41,53.44,0.13,USA,Amazon
2022-01-03,Ashwagandha,Herbal,422,29.48,0.13,UK,iHerb
2022-01-03,Melatonin,Sleep Aid,1148,18.64,0.09,USA,Walmart
2022-01-03,Biotin,Vitamin,99,58.11,0.16,UK,Amazon
2022-01-03,Green Tea Extract,Fat Burner,457,36.23,0.14,UK,Amazon
2022-01-03,Iron Supplement,Mineral,905,28.2,0.24,Canada,iHerb
2022-01-03,Electrolyte Powder,Hydration,893,23.28,0.14,USA,iHerb
2022-01-10,Whey Protein,Protein,367,20.72,0.02,Canada,Amazon
2022-01-10,Vitamin C,Vitamin,215,51.35,0.21,USA,Amazon
2022-01-10,Fish Oil,Omega,457,31.61,0.13,UK,Amazon
2022-01-10,Multivitamin,Vitamin,1387,12.4,0.22,Canada,Walmart
2022-01-10,Pre-Workout,Performance,1376,10.17,0.06,UK,Amazon
2022-01-10,BCAA,Amino Acid,927,19.08,0.0,USA,Walmart
2022-01-10,Creatine,Performance,431,19.41,0.07,UK,Walmart
2022-01-10,Zinc,Mineral,188,46.58,0.11,Canada,Amazon
2022-01-10,Collagen Peptides,Protein,57,49.93,0.06,UK,Amazon
2022-01-10,Magnesium,Mineral,132,50.47,0.24,USA,Amazon
2022-01-10,Ashwagandha,Herbal,727,19.22,0.11,Canada,iHerb
2022-01-10,Melatonin,Sleep Aid,409,36.9,0.17,USA,Amazon
2022-01-10,Biotin,Vitamin,125,57.01,0.19,USA,Walmart
2022-01-10,Green Tea Extract,Fat Burner,817,19.77,0.0,UK,Amazon
2022-01-10,Iron Supplement,Mineral,590,35.45,0.22,USA,iHerb
2022-01-10,Electrolyte Powder,Hydration,232,32.79,0.04,UK,Walmart
2022-01-17,Whey Protein,Protein,96,47.83,0.15,USA,Amazon
2022-01-17,Vitamin C,Vitamin,371,34.32,0.06,Canada,iHerb
2022-01-17,Fish Oil,Omega,961,21.45,0.13,Canada,Amazon
2022-01-17,Multivitamin,Vitamin,71,53.39,0.11,Canada,Walmart
2022-01-17,Pre-Workout,Performance,359,37.89,0.16,UK,Walmart
2022-01-17,BCAA,Amino Acid,160,47.53,0.08,USA,iHerb
2022-01-17,Creatine,Performance,66,45.25,0.06,USA,Amazon
2022-01-17,Zinc,Mineral,573,27.68,0.12,UK,Walmart
2022-01-17,Collagen Peptides,Protein,249,31.68,0.05,USA,Walmart
2022-01-17,Magnesium,Mineral,687,20.12,0.24,Canada,Walmart
2022-01-17,Ashwagandha,Herbal,73,46.12,0.02,Canada,Walmart
2022-01-17,Melatonin,Sleep Aid,899,26.95,0.2,Canada,Walmart
2022-01-17,Biotin,Vitamin,510,30.42,0.09,USA,iHerb
2022-01-17,Green Tea Extract,Fat Burner,72,51.86,0.02,Canada,Amazon
2022-01-17,Iron Supplement,Mineral,189,48.82,0.15,USA,Amazon
2022-01-17,Electrolyte Powder,Hydration,142,51.66,0.18,USA,iHerb
